gene_symbol,log2FoldChange,pvalue
RP23-264J18.1,-0.020884142,0.99999707
RP23-478P10.3,-0.022748226,0.99999707
Ighv1-26,-0.08405233,0.667592344
Psmc3ip,0.040567965,0.99999707
C1qtnf1,-0.041030685,0.99999707
Prmt6,-0.047411731,0.99999707
Gm28873,0.057200077,0.99999707
Dio2,0.043795912,0.99999707
Dusp13,-0.042223233,0.99999707
2210417A02Rik,0.327221706,0.007263404
Gm26885,-0.013214978,0.99999707
Ccdc170,-0.137755178,0.973780391
Ace,-0.08056146,0.99999707
Chil1,-0.012145519,0.99999707
Gm37503,0.069144167,0.99999707
Gm37422,-0.220083619,0.075133028
Fam76b,0.003899712,0.99999707
Gna13,-0.009590199,0.99999707
Frat2,0.129813607,0.994575862
Pih1d2,0.117036464,0.967965907
Gm45473,0.139988024,0.818320918
Thumpd2,0.010264343,0.99999707
Ttc9,-0.018026832,0.99999707
Gng10,-0.093819133,0.99999707
Ncbp2,-0.072252437,0.99999707
Gm15542,-0.237733532,0.123997883
Gm15836,0.084386299,0.99999707
Gm43260,-0.00648861,0.99999707
Gm38299,0.036084642,0.99999707
Gm26834,-0.028145134,0.99999707
2600006K01Rik,-0.065429838,0.99999707
Mrip-ps,0.043335208,0.99999707
Lrrk1,-0.019986683,0.99999707
Knstrn,-0.108098633,0.99999707
Cox4i2,0.030588708,0.99999707
Gm17833,-0.021927762,0.99999707
Mrpl43,-0.009034359,0.99999707
BB365896,0.002709244,0.99999707
Kat7,0.12621367,0.99999707
Zfp213,0.009771071,0.99999707
Apof,0.053095419,0.99999707
Rps27,0.002334849,0.99999707
Lta4h,-0.008323253,0.99999707
Gm8309,0.084367142,0.99999707
4833439L19Rik,-0.01058831,0.99999707
Chac2,0.057282222,0.99999707
Gm42683,0.00591647,0.99999707
Gm12020,0.08195703,0.99999707
Gm38243,-0.147925609,0.731995675
Dmpk,0.119712113,0.993161117
Fgf17,0.04584803,0.99999707
Vamp3,-0.075270538,0.99999707
Cyba,-0.0120573,0.99999707
Klf10,-0.038564082,0.99999707
1700008O03Rik,0.038794462,0.99999707
Gm44954,0.013066566,0.99999707
RP24-282C4.9,0.03728852,0.99999707
Matr3-ps2,-0.007192251,0.99999707
Clk3,0.023298321,0.99999707
Ndc80,0.038166387,0.99999707
Gabpb2,-0.112919193,0.951901751
1700034H15Rik,-0.076532155,0.99999707
Gm38250,0.031752417,0.99999707
Scn1b,0.124597804,0.99999707
Ano6,0.034186503,0.99999707
Dip2c,0.004318666,0.99999707
Igkv5-37,0.005776306,0.99999707
Plekhf2,-0.041635987,0.99999707
Gm22355,-0.125112199,0.492070541
Tcte3,-0.009980563,0.99999707
RP24-335A22.6,0.002991525,0.99999707
Rassf4,-0.45861751,0.00000401
Atp4b,-0.002012459,0.99999707
mt-Tl1,0.014696844,0.99999707
Epas1,0.005106465,0.99999707
Intu,-0.011432748,0.99999707
Gatsl2,0.035465156,0.99999707
Gm43790,0.039939169,0.99999707
Gm20156,-0.091916279,0.99999707
Pmm1,-0.094257498,0.273563246
Gm5269,-0.051540693,0.99999707
N4bp2os,-0.00237268,0.99999707
Ccdc71,0.063281449,0.973433571
Kif1bp,0.046932333,0.99999707
Gpr62,0.023923338,0.99999707
Zfp606,-0.008884038,0.99999707
Gm43555,-0.13375308,0.894891038
Pigs,0.015826856,0.99999707
Zfp26,-0.063193847,0.99999707
Ltk,0.042006918,0.99999707
Chdh,0.018518873,0.99999707
Mpo,0.05151463,0.99999707
Gm11865,-0.046542161,0.99999707
Rarres1,-0.01482093,0.99999707
Zbtb44,0.050165108,0.99999707
Blk,0.15680264,0.798064366
Adss,0.081893669,0.99999707
Akr1cl,-0.015696109,0.99999707
Guca2a,0.050029789,0.99999707
Klhl2,-0.067962118,0.99999707
Gm10509,-0.144652878,0.931976539
Gm36985,-0.014705692,0.99999707
Tmem263,-0.088373401,0.99999707
Ap3m1-ps,0.106855831,0.775972094
Rbm12b1,0.02007834,0.99999707
S1pr4,0.01904383,0.99999707
Gm42907,-0.096964433,0.99999707
Igsf9,-0.077662214,0.99999707
Snx32,-0.036308582,0.99999707
Csnk2a1,-0.025666119,0.99999707
RP24-365A12.2,-0.056300497,0.99999707
Gm6341,-0.031762351,0.99999707
Zc3h7a,0.006649366,0.99999707
Sh2b2,-0.054801477,0.99999707
Gm5281,-0.018682471,0.99999707
Chd2,-0.011385114,0.99999707
Rexo1,-0.454316051,0.0000944
Myeov2,-0.026303065,0.99999707
Gm13991,-0.096658448,0.99999707
2010107G23Rik,-0.0081548,0.99999707
Ptms,-0.032290405,0.99999707
Gm42670,-0.112332797,0.998356861
Ube2w,0.143484144,0.705273651
D130043K22Rik,-0.011698929,0.99999707
Rpl21,-0.051784468,0.99999707
Prps1,0.013302527,0.99999707
Cyfip2,-0.012280846,0.99999707
Usp14,-0.011301967,0.99999707
Ctxn1,0.022775726,0.99999707
Cdhr1,0.204182716,0.083665478
Dennd3,-0.030888912,0.99999707
Homer1,0.0802927,0.938853748
Glmn,0.005545202,0.99999707
Lipa,0.000981763,0.99999707
4933430A20Rik,0.02370418,0.99999707
Lrrc28,0.016211594,0.99999707
Hsd17b1,0.089666994,0.99999707
2310001K20Rik,0.077917814,0.99999707
Rnf216,-0.097260737,0.99999707
4930509E16Rik,0.028840575,0.99999707
Camk2a,-0.055560191,0.99999707
Grpel1,-0.020260869,0.99999707
Aff3,-0.137844278,0.772216801
Tmem41a,0.050158336,0.99999707
Morn5,0.204649158,0.293903013
Klhdc3,0.142380773,0.374122784
Kif2a,-0.023837886,0.99999707
Ppp2cb,-0.100101332,0.978775879
Gm37045,-0.01019739,0.99999707
Ccdc28b,-0.063707599,0.99999707
Rpl5,-0.044871372,0.99999707
Gm17115,-0.014448822,0.99999707
Gm37132,-0.071764127,0.99999707
Gm28719,-0.117538573,0.99999707
Dbp,0.020639876,0.99999707
Dchs1,0.019241542,0.99999707
Tyw1,-0.095857102,0.99999707
D8Ertd82e,-0.03394266,0.99999707
Rufy4,0.08492921,0.99999707
Pigr,-0.019399771,0.99999707
Sdr39u1,-0.011027615,0.99999707
Gm3604,-0.082558789,0.99999707
Gm42872,-0.214323052,0.141120139
Ikzf5,-0.084868221,0.99999707
Got2,0.068660678,0.99999707
Scyl2,-0.173122988,0.541409985
Mypn,0.011432855,0.99999707
Gm43868,0.002018688,0.99999707
Nova1,-0.171231546,0.586009994
Tcf24,-0.067732851,0.99999707
Gm37618,-0.070780466,0.99999707
Gm9164,0.093473121,0.99999707
Gm6063,-0.006721554,0.99999707
RP23-240G3.3,-0.002821448,0.99999707
Lsm4,-0.007462512,0.99999707
Il17rc,-0.09826041,0.99999707
Gm7327,-0.057441959,0.99999707
Clec4f,0.03702914,0.99999707
Gm21738,-0.010931769,0.99999707
Dusp7,-0.331889149,0.013098197
Uhmk1,0.037531532,0.99999707
Gm42471,0.016256274,0.99999707
Gm8648,0.028696927,0.99999707
Map3k11,-0.014392178,0.99999707
Gm14859,0.132266428,0.761795451
Vps13d,-0.075313188,0.99999707
Gm11688,-0.043042084,0.99999707
4930415O20Rik,-0.090994621,0.99999707
Gm15749,-0.018580127,0.99999707
Fam227a,0.036042214,0.99999707
Teddm2,-0.006938343,0.99999707
Adck5,-0.038082244,0.99999707
Gm11525,-0.021794408,0.99999707
Fam208a,0.001294839,0.99999707
Synpo2l,-0.042403858,0.99999707
Myo15,0.009291357,0.99999707
Ubash3b,-0.001955906,0.99999707
Uqcrc1,-0.018380494,0.99999707
Gpr160,0.013012153,0.99999707
Adamts10,0.002897088,0.99999707
Lrif1,0.081051399,0.99999707
Gm20405,0.02904208,0.99999707
Taf12,-0.038897495,0.99999707
Pfdn2,-0.013893751,0.99999707
Timm50,0.004895648,0.99999707
Iglc2,0.024589279,0.99999707
Gm11808,-0.03283229,0.99999707
Gm45444,-0.018834154,0.99999707
Atp5l-ps1,-0.16103548,0.767790291
Rpl13a,0.041317577,0.99999707
Vtn,0.077382969,0.99999707
Itga10,-0.003817468,0.99999707
Hps3,0.081791868,0.99999707
1700124L16Rik,0.053733669,0.99999707
Depdc7,0.094102964,0.99999707
Creld1,0.021917559,0.99999707
Fubp1,-0.061943305,0.99999707
Mir693,0.077659947,0.99999707
Ccdc102a,0.204485631,0.340357724
Clec7a,0.041203278,0.99999707
Plekha2,-0.100148126,0.99999707
Gm6397,-0.040592797,0.99999707
Hs3st3b1,-0.152554653,0.385450903
Pank4,0.101833113,0.99999707
Mpg,-0.038464767,0.99999707
Slc18b1,0.051280257,0.99999707
Pcdhb16,0.032596284,0.99999707
Gm13641,0.380780443,0.002350958
Gm37909,-0.149006339,0.824644169
Pex26,-0.009572675,0.99999707
Nucks1,0.012799672,0.99999707
Olfr373,0.030773149,0.99999707
Rap1a,0.006366856,0.99999707
6030408B16Rik,-0.00175113,0.99999707
Gm3933,-0.072529513,0.99999707
Rpl36-ps8,0.006132079,0.99999707
Pde12,0.084052105,0.99999707
Gm6712,0.115607079,0.845283201
Prkab1,-0.190054868,0.4750706
Zfand2a,-0.010671934,0.99999707
D830025C05Rik,-0.040509358,0.99999707
Psors1c2,0.0000745,0.99999707
Nup205,-0.066945319,0.99999707
Mir6998,0.287454034,0.077550914
Relt,-0.068117306,0.99999707
Blmh,0.001214661,0.99999707
Gm8424,-0.017353711,0.99999707
Smcr8,0.020320749,0.99999707
4632415L05Rik,-0.027393405,0.99999707
Bbs12,0.071510673,0.805158911
Atraid,-0.054637943,0.99999707
AI847159,-0.060967298,0.99999707
4930412F12Rik,-0.022029642,0.99999707
Gm37370,-0.001313472,0.99999707
4831440E17Rik,0.131964623,0.884629255
Tgfbr3l,-0.000320795,0.99999707
Uri1,-0.08120766,0.99999707
Gm37050,0.09135256,0.99999707
Fgr,0.000758254,0.99999707
Lrrc66,0.038747321,0.99999707
Gm27834,-0.057654276,0.99999707
Stx7,0.017844797,0.99999707
Eif2ak2,-0.023436326,0.99999707
Bfar,-0.113525683,0.845283201
Gm2467,0.024044743,0.99999707
Msto1,-0.021483191,0.99999707
Gm6180,0.047720094,0.99999707
A430073D23Rik,-0.009825761,0.99999707
Pinx1,-0.129822985,0.705227436
Mir24-1,-0.026129431,0.99999707
Gm10132,-0.022222856,0.99999707
Tgfb2,0.034307214,0.99999707
Nfkbib,-0.162484124,0.805158911
Gm11110,-0.067202273,0.99999707
Gm5268,0.013653912,0.99999707
Ccnd3,-0.032839442,0.99999707
Zfp11,-0.073834667,0.99999707
Wdr36,0.09854046,0.99999707
Parp2,0.021624731,0.99999707
Kyat1,0.005957681,0.99999707
Atp1a2,-0.049198759,0.99999707
Cep170b,0.010178601,0.99999707
Map3k3,0.102564127,0.969200375
Ppp3cc,-0.023008676,0.99999707
Esrra,0.082192243,0.99999707
Ercc3,0.116005795,0.99999707
Prpf3,-0.123145904,0.99999707
Micu3,-0.004715849,0.99999707
Fcgr4,-0.033117552,0.99999707
Tcaim,-0.045448512,0.99999707
Carm1,-0.024955408,0.99999707
Utrn,0.010858552,0.99999707
Tram2,0.028591344,0.99999707
Gm45552,0.083167182,0.99999707
Arrdc1,0.071927062,0.99999707
Btg2,0.027923738,0.99999707
Casp4,-0.016837302,0.99999707
Cort,0.02031584,0.99999707
Cd68,-0.020430182,0.99999707
Gm16268,0.067594348,0.99999707
Ankrd13a,-0.123041715,0.731198993
Arhgap5,0.051265796,0.99999707
Gtpbp3,-0.05942703,0.99999707
Dtl,-0.008605432,0.99999707
9130024F11Rik,0.073910046,0.99999707
Col1a2,0.047449453,0.99999707
Ube2z,0.087416059,0.99999707
Gm20111,-0.039728789,0.99999707
Gm15832,0.04669465,0.99999707
Zfp946,0.016272723,0.99999707
Vcam1,1.8,5.04E-34
Qsox2,-0.001825077,0.99999707
Lin7c,0.00276008,0.99999707
Tmc5,0.030341463,0.99999707
Slamf7,0.020548632,0.99999707
Mss51,0.010775436,0.99999707
Mir1950,-0.019387312,0.99999707
Emp3,0.003881934,0.99999707
Wdr3,0.007820713,0.99999707
RP23-323P3.1,0.026341151,0.99999707
Gm12960,0.069539444,0.99999707
Gm12263,0.103023884,0.99999707
Ppp1r18os,0.027253938,0.99999707
Metap2,0.256251652,0.186877644
Gm42782,0.10220728,0.99999707
Pars2,0.091301357,0.99999707
Gm4877,-0.017909743,0.99999707
Pfdn6,-0.160397467,0.657082297
Gm14130,0.02457487,0.99999707
Rps19-ps3,0.003020673,0.99999707
Tma16,0.007038605,0.99999707
C78197,0.068471065,0.99999707
4930596I21Rik,0.118863363,0.99999707
9130401M01Rik,0.176313525,0.574700635
Nectin3,0.008879735,0.99999707
Tmem9,-0.019286844,0.99999707
Gm15537,0.056252603,0.99999707
Zmiz1,-0.042927916,0.99999707
Strn3,-0.043373535,0.99999707
Gm8225,-0.095282165,0.99999707
Smg9,0.001761305,0.99999707
Crcp,-0.247365379,0.196182754
Gm3724,-0.08200266,0.99999707
Tom1l1,0.085529954,0.874375045
Naa38,0.035856904,0.99999707
Ybx2,-0.083639439,0.99999707
Timd4,0.028493205,0.99999707
Ubqln1,0.140851463,0.446340708
Gm37296,-0.01392652,0.99999707
Tex9,0.00734931,0.99999707
Gm37632,-0.024450782,0.99999707
Gm44836,0.007542357,0.99999707
Cmtm1,-0.075480085,0.99999707
Pld3,0.032081786,0.99999707
Gm3436,-0.040220672,0.99999707
Lcmt2,2.1,1.94E-26
Hadh,-0.060008848,0.99999707
Ddx3x,0.028186546,0.99999707
Vrk2,0.032294226,0.99999707
Iffo2,0.030008096,0.99999707
Ndufa12,0.055213914,0.99999707
Gm13610,-0.01854108,0.99999707
Cers6,0.149658177,0.615049997
Slc7a9,0.014052684,0.99999707
Nab2,-0.0000841,0.99999707
Coa5,-0.072311235,0.99999707
Gm37729,-0.034936488,0.99999707
Aftph,-0.070962562,0.99999707
Kbtbd6,-0.051463042,0.99999707
Htr1b,-0.066366489,0.99999707
Arl11,-0.054674091,0.99999707
Gm37570,-0.085613875,0.99999707
Gm38140,0.151782922,0.832678241
Slx4,0.053734734,0.99999707
Matr3,-0.02952732,0.99999707
Fam71d,-0.056152875,0.99999707
Zfp141,-0.032330322,0.99999707
Tdrd9,0.055810388,0.99999707
Cul7,-0.057593096,0.99999707
Nop14,0.03629981,0.99999707
D630029K05Rik,-0.041200706,0.99999707
Cspg5,-0.003202932,0.99999707
Gm28068,0.015323417,0.99999707
Hist1h3c,0.072722235,0.99999707
Gm12928,0.031942162,0.99999707
Ap2m1,0.151972708,0.841492314
Abhd16a,0.010398287,0.99999707
Cldn4,0.090943345,0.99999707
Gm22952,0.019777108,0.99999707
Gm42868,-0.020297499,0.99999707
Zmym3,0.033944374,0.99999707
Clcn5,0.04242539,0.99999707
Gm43199,0.040665318,0.99999707
C4b,0.014317788,0.99999707
Gm14115,-0.030009587,0.99999707
Pif1,0.004651098,0.99999707
Ep400,0.032983425,0.99999707
Gm27457,-0.001819572,0.99999707
Dhrs9,-0.058328622,0.99999707
Gm37612,-0.009749928,0.99999707
Jph4,0.017058705,0.99999707
Gm36949,-0.058590633,0.99999707
Rpl10a,0.006746928,0.99999707
Gm5384,0.032310185,0.99999707
Gm3839,0.283470354,0.046482721
Rsrp1,0.009341423,0.99999707
Gm15957,0.034713993,0.99999707
Plekho1,-0.034897063,0.99999707
Gm37240,0.040466396,0.99999707
Gm45501,-0.045610413,0.99999707
Gm17430,-0.183296607,0.664721406
Gm18688,-0.002250867,0.99999707
Kcnj11,0.073782605,0.99999707
4933440N22Rik,0.037165349,0.99999707
Olfr374,-0.054789229,0.99999707
Nqo2,-0.21839049,0.296711465
Gm44027,-0.013790063,0.99999707
Gm12091,0.028747435,0.99999707
Gm12503,0.099164613,0.99999707
Ttll7,0.008343324,0.99999707
Csrnp1,-0.010081029,0.99999707
RP23-346G14.1,-0.075400049,0.99999707
Gm26708,0.033028507,0.99999707
Irf9,0.023369708,0.99999707
Tbc1d2,-0.039606556,0.99999707
Wbp1l,0.022133145,0.99999707
Snx30,-0.052701219,0.99999707
Rpl32-ps,0.075634438,0.99999707
Ift140,-0.038209181,0.99999707
Gm5760,-0.111499343,0.99999707
Pcdh1,-0.12936995,0.169158661
Zfp652,-0.053310315,0.99999707
Glp1r,-0.074241459,0.99999707
Rps15a-ps3,-0.024712926,0.99999707
Ccdc14,0.011021321,0.99999707
Parp4,0.03086833,0.99999707
Rnf113a2,0.023364734,0.99999707
Nos1,0.047214248,0.99999707
Pdcd6ip,0.01867506,0.99999707
Pabpc2,-0.003131381,0.99999707
Mrpl50,-0.123384034,0.68752676
Gm5586,-0.027570896,0.99999707
Enpp1,0.054088083,0.99999707
Hmgb1-ps9,0.047205786,0.99999707
Ccnh,0.029620981,0.99999707
BC005537,-0.133595357,0.967965907
4930555A03Rik,0.024149528,0.99999707
Gm42940,-0.021205521,0.99999707
Nrep,-0.020643221,0.99999707
Sphk1,0.186493007,0.267032018
Aldh1a7,-0.102717862,0.99999707
Acap2,-0.08032562,0.99999707
Gm37520,-0.029882601,0.99999707
Gm16060,0.077108344,0.99999707
Gm26881,0.031169685,0.99999707
Gm7924,-0.084524932,0.99999707
Ap5z1,-0.094847735,0.99999707
Cdc6,0.025920926,0.99999707
Ralb,0.025964429,0.99999707
Vapb,0.012786192,0.99999707
Ulk2,0.053576117,0.99999707
Zfp87,-0.071837596,0.99999707
Gm15411,-0.111246368,0.884629255
Mfap2,0.028399528,0.99999707
4833421G17Rik,-0.048177587,0.99999707
Cdc34b,0.524148718,0.00000279
Baiap2,-0.001236301,0.99999707
Apc2,-0.078542056,0.99999707
Cltc,0.047834906,0.99999707
Gm10842,-0.026733243,0.99999707
Zfp451,0.011272317,0.99999707
Sdc3,-0.05475556,0.99999707
Mettl7a1,-0.019115117,0.99999707
Kcnk12,0.103664181,0.99999707
Srl,-0.059553427,0.99999707
2510009E07Rik,-0.011580382,0.99999707
Ccdc130,-0.080686227,0.99999707
1700112J16Rik,-0.00203439,0.99999707
Lrrc45,0.118648006,0.973433571
Gm13612,0.008001416,0.99999707
Gm5601,-0.06130229,0.99999707
Shisa2,-0.101942298,0.99999707
Gm43312,-0.064964562,0.99999707
Mkrn1-ps1,-0.02406315,0.99999707
Gm4938,-0.080068075,0.944614856
Hist1h4a,0.007598778,0.99999707
Gm14267,0.06829248,0.99999707
Kat6a,0.037927841,0.99999707
Armt1,-0.150777985,0.444837812
Gm5732,-0.02156502,0.99999707
Gm19353,0.107922281,0.954231706
Hpcal4,0.052269126,0.99999707
Rab32,0.024660684,0.99999707
Gm43053,0.070829742,0.99999707
Gm23301,0.04906896,0.99999707
Gm42559,0.018847079,0.99999707
Gm43256,0.074928028,0.891851681
Gm13563,-0.013862478,0.99999707
Gm10307,-0.188319636,0.62592144
Gm20712,0.083682836,0.99999707
4930439D14Rik,-0.001308079,0.99999707
Gm23639,-0.087739979,0.99999707
Comt,0.194635333,0.232888226
Commd1,0.017659039,0.99999707
Gm45223,-0.233956332,0.083665478
Zfp687,-0.003227214,0.99999707
Fbxo32,0.049542397,0.99999707
Kalrn,0.061212733,0.99999707
Rxfp1,1.1,7.97E-30
Aar2,0.0255465,0.99999707
Plscr1,0.048105516,0.99999707
Klf6,0.009997646,0.99999707
Kcnj2,0.120993912,0.832678241
Gm37953,0.026117823,0.99999707
Gm43197,0.039964548,0.99999707
RP24-316B2.3,0.072150607,0.99999707
Ywhaz,-0.055478343,0.99999707
Hdac11,-0.076804015,0.99999707
Gnai3,-0.087655144,0.99999707
L3mbtl2,0.024647078,0.99999707
Eepd1,0.11710774,0.987266254
Zbtb11os1,-0.016980376,0.99999707
Gm44696,0.016532259,0.99999707
Heatr5a,0.118500938,0.99999707
Rpl18-ps2,0.066814722,0.99999707
Gm10059,-0.135976047,0.58938451
1500004A13Rik,0.045355364,0.99999707
Atp6v0c,-0.00175249,0.99999707
Mvp,0.107908325,0.99999707
Orc3,-0.052425812,0.99999707
Glmp,-0.058504734,0.99999707
Ighd2-7,-0.049860609,0.99999707
2310047D07Rik,-0.087113057,0.970034459
Adgrf5,-0.003544525,0.99999707
2310010J17Rik,0.006240296,0.99999707
Plekhj1,-0.040038621,0.99999707
Gm37939,-0.016011127,0.99999707
Lrrc73,-0.126336454,0.752812473
Smim3,-0.002235407,0.99999707
Tmcc2,0.018005231,0.99999707
Gm3745,-0.052017162,0.99999707
Phb2,0.147701545,0.748973412
B020031M17Rik,0.007857083,0.99999707
Nr1i3,-0.13016061,0.970034459
Ston1,-0.418290621,0.000580543
Gm6560,0.009611945,0.99999707
Rnf8,0.054537278,0.99999707
Gm5778,-0.20392789,0.48843943
Gm14156,-0.061747087,0.99999707
Arhgap1,-0.042790888,0.99999707
Cd2ap,-0.003759248,0.99999707
Skor1,0.04127351,0.99999707
Gm37349,-0.062111481,0.99999707
Cep112,-0.0595178,0.99999707
Slc25a19,0.005591648,0.99999707
Mief2,0.029722354,0.99999707
Gls2,-0.002455545,0.99999707
Lgr4,0.032482293,0.99999707
Maea,0.054406869,0.99999707
Carmil1,-0.001176422,0.99999707
Ddx27,-0.034183574,0.99999707
Rassf2,-0.12391758,0.789603864
C630004M23Rik,-0.012556575,0.99999707
Gm4852,-0.034378988,0.99999707
2810408A11Rik,-0.029419824,0.99999707
Urm1,0.018815428,0.99999707
Prpf39,0.040772286,0.99999707
Scarna17,-0.042540719,0.99999707
Atp13a1,0.000273363,0.99999707
Gm16436,-0.049758722,0.99999707
Gm44629,-0.004365369,0.99999707
D7Bwg0826e,0.043645185,0.99999707
Rps27rt,0.020083547,0.99999707
Tial1,0.053969117,0.99999707
Pcdhgc5,-0.130073049,0.967650314
Gm15971,-0.034080283,0.99999707
Fuca2,-0.088275311,0.99999707
Gm7833,-0.001408625,0.99999707
Gm6501,0.046470641,0.99999707
Sf3b3,-0.009833299,0.99999707
Pank1,0.039681441,0.99999707
Ssbp2,0.060033074,0.99999707
Gm10240,-0.034823554,0.99999707
Gm9619,-0.042372542,0.99999707
Exd1,-0.084815062,0.99999707
Sh3tc2,-0.043757632,0.99999707
Nfkbil1,-0.015473082,0.99999707
Atp7a,-0.089069641,0.99999707
Pdcl3,-0.022290951,0.99999707
Glul,-0.163204682,0.568352854
Crebl2,-0.116086335,0.99999707
Pigb,0.14926225,0.719317118
Mettl21c,-0.027801737,0.99999707
Ptpn23,0.02330983,0.99999707
Gm29361,0.055030676,0.99999707
Lrp12,-0.028320155,0.99999707
Ube2g1,-0.035724143,0.99999707
4930481B07Rik,-0.089228006,0.99999707
Trappc2,0.02282831,0.99999707
Gm13868,-0.158495088,0.558333162
Polr3f,-0.031077312,0.99999707
Spsb4,0.070235254,0.99999707
Gm43010,-0.060515467,0.99999707
Cog6,-0.052263703,0.99999707
Pfdn5,-0.071243842,0.99999707
9430065F17Rik,0.005726235,0.99999707
Gm12038,-0.027229233,0.99999707
n-R5s29,0.015633157,0.99999707
Gm12196,0.073471993,0.99999707
Bnip3l,0.05815181,0.99999707
Wdr66,-0.007384329,0.99999707
Eps8l1,-0.142318523,0.338813766
Ccnt2,0.047077103,0.99999707
Gas2,0.077847675,0.99999707
Plekhf1,0.005661674,0.99999707
Gm7289,0.213704492,0.402245884
Jun,-0.019397553,0.99999707
Gm12321,-0.281436356,0.001668334
RP23-392I13.13,0.027917902,0.99999707
Gm12565,0.024994406,0.99999707
Gm4076,-0.010059726,0.99999707
4931440F15Rik,0.1864603,0.17736828
4933421A08Rik,0.029951431,0.99999707
Gm7463,-0.024083836,0.99999707
Rwdd2a,-0.19223797,0.587428559
Rnf138rt1,-0.026119118,0.99999707
Gm29199,0.027408836,0.99999707
Cog1,0.025118346,0.99999707
Ighg2b,-0.042958849,0.99999707
Efna5,-0.03808122,0.99999707
Foxd2os,0.318807256,0.031981458
Luc7l2,0.011108492,0.99999707
Gm17040,0.02584644,0.99999707
Ttf1,-0.166340849,0.598669385
Gm15798,0.018547527,0.99999707
Ckm,-0.042778691,0.99999707
U2af2,-0.034675979,0.99999707
Fibp,0.03353435,0.99999707
Hsd11b1,0.015709037,0.99999707
Cpt1c,0.010755585,0.99999707
Nubp2,-0.056883515,0.99999707
Gm26532,0.069091404,0.99999707
Mettl1,0.070810601,0.99999707
Gm37376,0.020666932,0.99999707
Rpl26-ps4,-0.015401096,0.99999707
Heatr3,-0.085091092,0.99999707
Gm34248,-0.062582346,0.99999707
Mga,-0.032416048,0.99999707
Gm12094,0.14846277,0.757893101
Neil2,-0.073754827,0.99999707
Sh2b3,-0.010806261,0.99999707
n-R5s192,0.003315531,0.99999707
Kdm6a,-0.067800794,0.99999707
D530018E20Rik,-0.132308048,0.86905502
Gm15337,0.05764489,0.99999707
Art1,0.073393888,0.99999707
Ccdc57,0.003634114,0.99999707
Gm6285,0.032438801,0.99999707
Gm15549,0.014857873,0.99999707
Ppp1r14a,0.220872954,0.26893174
Plch2,0.007837318,0.99999707
Ntan1,-0.044806674,0.99999707
Stxbp1,0.003849465,0.99999707
Tnnt1,-0.041110897,0.99999707
Tmem231,-0.126944815,0.713145755
Ighv10-1,-0.011925797,0.99999707
Bcl2l1,0.04088486,0.99999707
Mapk8ip3,0.13129808,0.745321933
Gtf3a,-0.06764466,0.99999707
Mcfd2,-0.00346888,0.99999707
Gm11964,0.108195343,0.986562769
Gm38122,-0.021304974,0.99999707
Cyb5r3,-0.153069278,0.548852565
Ube4b,-0.051819539,0.99999707
Selenos,0.003592397,0.99999707
Tub,0.062579229,0.99999707
Iars,-0.093322232,0.99999707
Syce1,-0.02430271,0.99999707
Tradd,0.033404287,0.99999707
Dcaf11,-0.030889319,0.99999707
Mmp15,0.059642618,0.99999707
Acbd7,0.007841069,0.99999707
Rab11a,-0.018920265,0.99999707
Eif3a,-0.084930833,0.99999707
Gm14245,0.124813131,0.706344389
Itpr3,0.03254782,0.99999707
Tmsb15b1,-0.014318556,0.99999707
Rbm12,-0.01363273,0.99999707
Aqr,-0.021279678,0.99999707
Ighv5-2,0.035926284,0.99999707
Gimap5,-0.014694039,0.99999707
Rab42,-0.116348358,0.99999707
Myh14,0.063996713,0.99999707
Pias2,0.047200112,0.99999707
Tctex1d4,-0.06303865,0.986562769
Zfp879,-0.04144946,0.99999707
Gm15183,0.120268006,0.99999707
Gm16201,-0.048212003,0.99999707
Gm14796,-0.035847611,0.99999707
Slc35a3,-0.036978478,0.99999707
Farsb,-0.034678731,0.99999707
Gm37391,-0.026977341,0.99999707
Kcnip3,0.045949129,0.99999707
RP24-386D3.6,0.097237066,0.99999707
Prtg,-0.007076048,0.99999707
Zfp449,0.003650697,0.99999707
Insm1,0.065504533,0.99999707
Tmem266,-0.123452133,0.99999707
Papd4,-0.042909382,0.99999707
Mterf4,0.103051142,0.952584894
Pigt,0.007939187,0.99999707
Btnl7-ps,-0.075605773,0.99999707
Fzd10,-0.001610001,0.99999707
Gm26779,-0.10581426,0.912166752
Gm4952,0.023723327,0.99999707
Mtbp,0.056468115,0.99999707
Kcnb1,0.00727496,0.99999707
Gm43387,-0.041514743,0.99999707
